note_id,unit_id,campaign_id
64111920000000000703a06c,589569262,186060956
64118cfe000000000800d128,589569262,186060956
641256c200000000270132fe,589569262,186060956
6412e9f30000000027011f1b,589569262,186060956
6413b69d0000000012033226,589569262,186060956
6413e5d6000000001303588b,589569262,186060956
64143a940000000027001f75,589569262,186060956
641507a20000000014024e97,589569262,186060956
64196d000000000013037785,589569262,186060956
642a302200000000130115ff,589569262,186060956
642e21cc0000000014027514,589569262,186060956
642e231d0000000011013cdc,589569262,186060956
642f86e70000000027002ba3,589569262,186060956
6430bb920000000013007c52,589569262,186060956
6433665a000000001300a84c,589569262,186060956
643363910000000013036c3a,589569262,186060956
6434cd9e0000000013000f35,589569262,186060956
6435209d000000001303c9a0,589569262,186060956
64360a79000000001402567f,589569262,186060956
6436043e00000000120339f5,589569262,186060956
643608590000000013014d16,589569262,186060956
6437553b0000000013035dc5,589569262,186060956
643a6ba40000000027003f36,589569262,186060956
643df04d0000000013008ce2,589569262,186060956
643d0bdd0000000013009678,589569262,186060956
643a6a48000000001203da38,589569262,186060956
643e78740000000027012667,589569262,186060956
643fc5080000000013012d9f,589569262,186060956
643f5fd60000000013030448,589569262,186060956
6440a1c50000000011010522,589569262,186060956
6441e7670000000014024192,589569262,186060956
6440e7b0000000000800d662,589569262,186060956
6441fe5800000000130365fe,589569262,186060956
64420971000000000703b16e,589569262,186060956
64434cc90000000013009281,589569262,186060956
64435ab90000000013011bad,589569262,186060956
6443a4b900000000270127b2,589569262,186060956
6443908600000000270296f7,589569262,186060956
6443b1660000000013012f0e,589569262,186060956
6445f10e000000001101210f,589569262,186060956
6445df410000000013002058,589569262,186060956
64474a0e00000000270005fd,589569262,186060956
6449e92c0000000013002f22,589569262,186060956
6447af1f000000001303417d,589569262,186060956
644a1ab10000000013008603,589569262,186060956
644b70720000000027003b25,589569262,186060956
644b3ce5000000001303e843,589569262,186060956
644c96e200000000140259cf,589569262,186060956
644dde0a0000000013004943,589569262,186060956
644cb1fb000000001300d56a,589569262,186060956
644f13f2000000001203ddf2,589569262,186060956
644f6f86000000001301588e,589569262,186060956
644f7e59000000001300a680,589569262,186060956
6450dd100000000013005320,589569262,186060956
6450dffa0000000027012a1c,589569262,186060956
6450d8cc000000000800eb4f,589569262,186060956
6450de99000000000800ca13,589569262,186060956
6455c62d0000000013014278,589569262,186060956
6454a4bd000000001303e5db,589569262,186060956
645779d5000000001303d263,589569262,186060956
645a11220000000013003af8,589569262,186060956
64588e73000000001300decc,589569262,186060956
645b300d000000001301798d,589569262,186060956
6461a304000000001300f651,589569262,186060956
645cbbc700000000120334c8,589569262,186060956
6464302100000000070383dd,589569262,186060956
64643eff00000000270000c9,589569262,186060956
64657c3d000000001203eabb,589569262,186060956
6466c7f300000000070389d3,589569262,186060956
64675840000000000800d406,589569262,186060956
646758af0000000014025a64,589569262,186060956
646b01e00000000013034628,589569262,186060956
646b2d4a000000001300b272,589569262,186060956
646c2d91000000002702afba,589569262,186060956
646c23ce0000000007038b2f,589569262,186060956
646c6004000000001203dd1b,589569262,186060956
646c643a000000000800f227,589569262,186060956
646dae200000000013032917,589569262,186060956
646c60f000000000130174c4,589569262,186060956
646eb44c00000000140258c6,589569262,186060956
646edd61000000002702a458,589569262,186060956
64704ff40000000012031bca,589569262,186060956
646f225a000000000800cbe0,589569262,186060956
6472c4870000000013013e9c,589569262,186060956
6471b8940000000012031833,589569262,186060956
6470abf2000000000800c4a1,589569262,186060956
64e2db1d000000001700d02c,589536128,186061080
64e0a445000000000c035160,589536128,186061080
64e33439000000000c0370d9,589536128,186061080
64e3367d000000000800fd31,589536128,186061080
64e47b0d000000000a01aaae,589536128,186061080
64e57d41000000000c0369a4,589536128,186061080
64e4844e000000000800dc3d,589536128,186061080
64e5ca97000000000b02be15,589536128,186061080
64e6d1b40000000017018214,589536128,186061080
64e71d3f000000001003106b,589536128,186061080
64e86dfc000000001700f546,589536128,186061080
64e7171b00000000030215fb,589536128,186061080
64e8b372000000001701a7d0,589536128,186061080
64e96acc000000000b02a30a,589536128,186061080
64e8b766000000000a019de1,589536128,186061080
64e9c9cb000000000c036ba7,589536128,186061080
64eac4a1000000000b02a3b2,589536128,186061080
64e9e1c4000000001701bbe7,589536128,186061080
64eafc83000000000b0290cb,589536128,186061080
64eb0be4000000001003083d,589536128,186061080
64eb010d00000000100315eb,589536128,186061080
64eb20fb000000001700ff9f,589536128,186061080
64ec03c90000000012018d3c,589536128,186061080
64ec58be000000000c036777,589536128,186061080
64edb464000000001f0072b3,589536128,186061080
64ed5f72000000001e02ce33,589536128,186061080
64edc437000000001e03fdad,589536128,186061080
64ec2216000000000c0378fe,589536128,186061080
64ed60f5000000001e0329ac,589536128,186061080
64eb1836000000000c0358e8,589536128,186061080
64ef293e000000001e0215dc,589536128,186061080
64f0abfe000000001e0318d0,589536128,186061080
64f0012b000000001f03ce37,589536128,186061080
64f02a40000000001f03f24e,589536128,186061080
64f2ad18000000001f03dfb7,589536128,186061080
64f1ebcb000000001f004dee,589536128,186061080
64f30ba3000000001e032074,589536128,186061080
64f32c0f000000002000138d,589536128,186061080
64f33399000000001f0398fc,589536128,186061080
64f2f15e000000001f0056fe,589536128,186061080
64f59f01000000001d017ff6,589536128,186061080
64f54b2f000000001f0343e2,589536128,186061080
64f5b688000000001e029746,589536128,186061080
64f71296000000001e02b2df,589536128,186061080
64f6ee4b000000001f03bfad,589536128,186061080
64f69f4b000000001e02f1cd,589536128,186061080
64f695cd000000001e021a46,589536128,186061080
64f6cab3000000001f03faa1,589536128,186061080
64f9a90e000000001d0147d0,589536128,186061080
